mean.percentage.abundances	standard.deviation
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__YRC22	0.0011161902746039	0.00827181892856131
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__	0.00107495233081527	0.00395936335095344
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus	0.00104896471470197	0.00910768538900116
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Caldicoprobacteraceae; g__Caldicoprobacter	0.0010219351399978	0.00183143667471015
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__	0.00100536866868894	0.00910400050079482
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Schwartzia	0.000999674929388027	0.0065016693023362
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Scardovia	0.0009479831105333	0.00226425772271619
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Gracilibacteraceae; g__Lutispora	0.000884261494778634	0.00170931548178513
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__SBYG_4172; g__	0.000841624873705654	0.00207488134281066
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__	0.000827577933312638	0.00561404457742618
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Plesiomonas	0.000802453735516135	0.00363222330563149
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Salmonella	0.000775790676811182	0.00268017569113599
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Photorhabdus	0.000763190042138654	0.00166047609766766
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Streptobacillus	0.000760074204799519	0.00425710251310303
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Pseudobutyrivibrio	0.000756121310946541	0.00170254486318016
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.00074771251545573	0.00348277597863514
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Morganella	0.000742548322031407	0.00370245554423339
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella	0.000722384734254581	0.00374176620453035
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Gluconacetobacter	0.000684164126454046	0.00210739096019641
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Tepidibacter	0.000663134389712872	0.0013981948779097
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__	0.000661101856460351	0.00136465970075107
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__	0.000593333577930162	0.00127752435508589
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfurispora	0.000588956804642691	0.00521170620580427
k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae]; g__vadinCA11	0.000586286576008894	0.0027250799024242
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Sulfurimonas	0.000571273006311524	0.00200608244920525
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__	0.000497342998594916	0.0017788001585595
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__	0.000467982986444464	0.00124853612305224
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia	0.000459911535293941	0.00224189880843424
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__	0.000458161550064828	0.00202760422115676
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Thiomicrospira	0.00041643246909809	0.00239822143787127
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Caloranaerobacter	0.000408666629116894	0.000811479515827797
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium	0.000406903998493342	0.00149028306005912
k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__	0.000398876173766998	0.0036119773758868
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus	0.000342463407785529	0.00310113805321697
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia	0.00033872301056221	0.000905978030054932
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Natronincola_Anaerovirgula	0.000338702559183955	0.00089313627056153
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__	0.000332839927807829	0.00141660800515389
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus	0.000330366962253749	0.00138223504077736
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas	0.000328087395570098	0.00154286194098905
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia	0.000323885944231425	0.00153790690416984
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.00030465678348018	0.0010242402139854
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.000296846152313495	0.00112258355422482
k__Bacteria; p__Firmicutes; c__Clostridia; o__MBA08; f__; g__	0.000289669278350034	0.00093082357138192
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter	0.000282120668329655	0.00134710547631893
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Trueperella	0.000280198001878872	0.0019914840642833
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Synergistes	0.000278912373150733	0.00102887083777615
k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__; g__	0.000267660427595961	0.00108480710268944
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia	0.000260605144093275	0.00187132274452655
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Nevskia	0.000234407938410714	0.00133608170950714
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus	0.000231884352526712	0.000671277928211182
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Oxalobacter	0.000226461722257085	0.000950023889532889
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Tissierella_Soehngenia	0.000225399633549828	0.00204108049178873
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Marinomonas	0.000215821584960686	0.000968193165605259
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter	0.000211787793386113	0.00156488492091925
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Pelotomaculum	0.000208527740987612	0.00160552105875989
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus	0.000195350276170591	0.00127161753324734
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Salinicoccus	0.000194063305299031	0.00079415817464093
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__	0.000191402825622855	0.000794123408958564
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__	0.000190152777126658	0.00105971964821302
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__	0.000184818007106034	0.0010430351608094
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__	0.000180788536121959	0.00081490628730779
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga	0.000170599322242692	0.00154484256721279
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__	0.000170599322242692	0.00154484256721279
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__5-7N15	0.000164255289204917	0.00109464109820331
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Pectinatus	0.00016250051938787	0.00103470864278343
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__	0.000159287413424524	0.000672457136145383
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__	0.000159034152739604	0.000913708835249755
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Dehalobacter_Syntrophobotulus	0.000157591646319025	0.000613319684657457
k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__	0.000147377701127815	0.000654532144630244
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium	0.000142766835608401	0.000566041055039951
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__	0.00013948191016205	0.00110883426698137
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Fructobacillus	0.000133918334787592	0.000718412816264279
k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__; g__	0.00013367584526891	0.000470631560708463
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.000131545253320833	0.001191192931914
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Garciella	0.000130192138043425	0.000538569927256
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__; g__	0.000127720859791646	0.000848966585617565
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__	0.000127495061276086	0.000481291647779038
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum	0.000126585649724484	0.000832932099088508
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__	0.000120603732706226	0.000551787754640145
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__	0.000119705726779981	0.000677470850857243
k__Bacteria; p__Actinobacteria; c__OPB41; o__; f__; g__	0.000118212500976069	0.000697502297986103
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__	0.000117275287615406	0.000846478680518683
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herminiimonas	0.00011643929867526	0.00068694811487427
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__	0.000111656364376884	0.000690972834664184
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium	0.000110025744003878	0.000581593498293766
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Natronobacillus	0.000109353245295883	0.00068561797231286
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__vadinHB04	0.000107462429113425	0.000708926968154506
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens	0.000107219912346449	0.000435730641448849
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__	0.000104576876558778	0.000389570149190813
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__	0.000104247182075128	0.000729744382681929
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Tepidimonas	0.000102704412592431	0.000930028011410634
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerofilum	0.000101381563726012	0.000483744528748103
k__Bacteria; p__TM7; c__TM7-3; o__I025; f__Rs-045; g__	9.51618126613406e-05	0.000495043835664585
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria	9.46261251546646e-05	0.000615184623548957
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Halothiobacillaceae; g__Halothiobacillus	9.06026890878107e-05	0.000820442244241045
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__VC21_Bac22; g__	9.01000939219574e-05	0.00057993109674224
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus	8.96646277176678e-05	0.000366890856626868
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Verminephrobacter	8.76968355475068e-05	0.000794128621278576
k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__	8.28998591807803e-05	0.000750690152779324
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Proteiniclasticum	7.54832804212547e-05	0.000442490998994007
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Gallicola	7.44034854510084e-05	0.000400226120597165
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Caldanaerocella	7.21574483262187e-05	0.000409798820626666
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__	7.2007575072472e-05	0.000322807499547807
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Salinibacterium	7.18910614998446e-05	0.000478554825418374
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Dethiosulfatibacter	7.18483461791374e-05	0.000332683157076562
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Marinilabiaceae; g__	7.12581626226045e-05	0.000645270106783712
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__; g__	7.12581626226045e-05	0.000645270106783712
k__Bacteria; p__Tenericutes; c__Mollicutes; o__; f__; g__	7.12581626226045e-05	0.000645270106783712
k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__	7.02227794269416e-05	0.000635894313181431
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Azomonas	7.00952673462316e-05	0.000446209716200122
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia	6.89431709912496e-05	0.000438741622711185
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Pleomorphomonas	6.82397288971987e-05	0.000617937026886219
k__Bacteria; p__Firmicutes; c__Clostridia; o__Natranaerobiales; f__Anaerobrancaceae; g__	6.76848569965742e-05	0.000357774863059294
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Candidatus Rhodoluna	6.72315009163597e-05	0.000608807134212675
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__	6.67729789843967e-05	0.00042501331317101
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Shinella	6.4779435941584e-05	0.000361199824375534
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__	6.41065076059624e-05	0.000352055569693377
k__Bacteria; p__WPS-2; c__; o__; f__; g__	6.37911935619402e-05	0.000577653826124841
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__	6.31322047148623e-05	0.000437576754451666
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Arcobacter	6.24713942892766e-05	0.000341705727326042
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Coriobacterium	6.23064078324678e-05	0.00044916126399379
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__	5.85052265643997e-05	0.000529787359134628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__	5.74909952432942e-05	0.000311928461927519
k__Bacteria; p__Tenericutes; c__Mollicutes; o__RsaHF231; f__; g__	5.7456404952669e-05	0.000520289875499204
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__	5.67135489958669e-05	0.000296546760027556
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum	5.66398307148764e-05	0.00051289548128211
k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__; g__	5.52594265531636e-05	0.000361794580343077
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__MLE1-12; f__; g__	5.46704390015829e-05	0.000358709638695055
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Acetobacterium	5.38644686874473e-05	0.000342841772494719
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Cloacibacterium	5.32731938167038e-05	0.000482409287548894
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Thioploca	5.2336350613806e-05	0.000275297722490464
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus	5.23223629615636e-05	0.000473799147954375
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__	5.21075658974459e-05	0.000347491898446305
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__	5.15315177200159e-05	0.000345135179298087
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__	5.15014052726926e-05	0.000365382891511856
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium	5.00888074555715e-05	0.000453573442620209
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia	4.92294604844932e-05	0.000445791724829803
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Thermoactinomycetaceae; g__	4.5936252600642e-05	0.000300954361505378
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Caminicella	4.50500469609787e-05	0.00028996554837112
k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Cryptophyta; f__; g__	4.48210006108658e-05	0.000405871422808082
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__SUP05; g__	4.48210006108658e-05	0.000405871422808082
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Sinomonas	4.38484177736924e-05	0.000397064310638734
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium	4.37126394772227e-05	0.000298692773809912
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum	4.22097881408388e-05	0.000277533553621467
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__	4.09132484447759e-05	0.000276284971695961
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__	3.97183492418305e-05	0.000359664949435824
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus	3.79622278242782e-05	0.000242416691442286
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__	3.73136914732832e-05	0.00023753052831217
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Emticicia	3.46019803405066e-05	0.000313334258525547
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium	3.41198644486603e-05	0.000308968513443663
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__	3.41198644486603e-05	0.000308968513443663
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Paludibacter	3.41198644486603e-05	0.000308968513443663
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__	3.41198644486603e-05	0.000308968513443663
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__	3.41198644486603e-05	0.000308968513443663
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Acholeplasmatales; f__Acholeplasmataceae; g__Acholeplasma	3.33675272852341e-05	0.000214687368178607
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__; g__	3.21694635870905e-05	0.000291306882468392
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium	3.18955967809701e-05	0.00028882691306242
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium	3.00172839520746e-05	0.000271818066986867
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__	3.00172839520746e-05	0.000271818066986867
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Marinobacter	2.8025099278908e-05	0.00025377806750505
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Francisellaceae; g__Francisella	2.8025099278908e-05	0.00025377806750505
k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__	2.76332863935528e-05	0.000250230050926073
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Loktanella	2.76332863935528e-05	0.000250230050926073
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera	2.76332863935528e-05	0.000250230050926073
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__HB2-32-21	2.76332863935528e-05	0.000250230050926073
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__HTCC2188; g__HTCC	2.76332863935528e-05	0.000250230050926073
k__Bacteria; p__Firmicutes; c__Clostridia; o__Natranaerobiales; f__Anaerobrancaceae; g__Dethiobacter	2.61417405170487e-05	0.000236723528563127
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus	2.52633451093818e-05	0.000228769319843132
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__	2.52633451093818e-05	0.000228769319843132
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__34P16; f__; g__	2.50444037277857e-05	0.000226786721310104
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Crocinitomix	2.24105003054939e-05	0.000202935711404593
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacter	2.24105003054939e-05	0.000202935711404593
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Octadecabacter	2.24105003054939e-05	0.000202935711404593
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__	2.24105003054939e-05	0.000202935711404593
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dyella	2.24105003054939e-05	0.000202935711404593
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter	2.15995783762324e-05	0.000195592501018169
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Alcanivorax	2.15995783762324e-05	0.000195592501018169
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus	2.10246223557272e-05	0.000190386052815004
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__PW3	1.91443179090274e-05	0.000173359171873185
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Thermosinus	1.91443179090274e-05	0.000173359171873185
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Rummeliibacillus	1.90296043554966e-05	0.000172320396465399
k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__MSBL3; f__; g__	1.90296043554966e-05	0.000172320396465399
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__	1.88799435715848e-05	0.000170965160427002
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Ammoniphilus	1.85570277876926e-05	0.000168041033636675
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus	1.81615564890196e-05	0.000164459888716111
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Viridibacillus	1.81062787866894e-05	0.00016395932783196
k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__	1.79877014487856e-05	0.000162885564368586
